ID	kmer_coverage	bioproject	biosample	bioproject_title	bioproject_description	refs	sample_acc	assay_type	center_name	experiment	sample_name	organism	longitude	latitude	selected_location	locations	disease_source	disease_text	do_label	do_id	tissue	tissue_source	tissue_text	bto_id	contigs_n50	contigs_nbseq	contigs_maxlen	contigs_sumlen	unitigs_n50	unitigs_nbseq	unitigs_maxlen	unitigs_sumlen	instrument	librarylayout	libraryselection	librarysource	library_name	platform	sra_study	releasedate	mbytes	avgspotlen	mbases	biosamplemodel_sam	collection_date_sam	location_count	location_avg_coverage	location_max_coverage	location_min_coverage	location_med_coverage
SRR896107	0.826	PRJNA208073	SAMN02199191	POLR3G and POLR3GL-RNA polymerase III target genes	"Purpose:  Characterization of the target genes of two versions of the Polymerase III (pol III), one containing POLR3G subunit or POLR3GL subunit, in different tissues.Methods: We performed ChIP_seq of POLR3D and the two variants subunits, POLR3G and POLR3GL in Human IMR90 cells, Mouse liver and Mouse Hepatocarcinoma Hepa 1-6 cells in order to locate and analyse total pol III, POLR3G and POLR3GL-containing pol III in various tissues.Results: We show that POLR3G- as well as POLR3GL-containing pol III are present in cultured cell lines and in normal mouse liver, although the relative amounts of the two forms vary, with the POLR3G-containing pol III relatively more abundant in dividing cells. Both forms of pol III occupy the same target genes, in very constant proportions within one cell line, suggesting that the two forms of pol III have similar function with regard to specificity for target genes.Conclusions: POLR3G and POLR3GL occupy the same target genes, but they are differentially expressed under different conditions and in different cell types.Overall design: Pol III target genes in human IMR cells, Mouse liver, and Mouse Hepatocarcinoma cells were identified by chromatin Immuno-precipitation followed by deep sequencing using Illumina HiSeq. For Human IMR90 cells, we used antibodies against POLR3D, POLR3G, POLR3GL and BDP1. For Mouse data, we targeted POLR3D, POLR3G and POLR3GL and did ChIP_seq replicates. We also sequenced the corresponding inputs (crosslinked DNA of IMR90 cells, Mouse liver, and Mouse Hepatocarcinoma cells). This represents a total of 20 samples."	PubMed:24107381	SRS441407	ChIP-Seq	GEO	SRX301445	GSM1160643	Homo sapiens													34.0	706723.0	1717.0	28174953.0	59	18529090	307	939989184	Illumina Genome Analyzer II	SINGLE	ChIP	GENOMIC		ILLUMINA	SRP025425	2015-07-22	2812	75	4747			0				
SRR24234000	0.825	PRJNA957828	SAMN34271735	PfAP2-P DNA-binding protein is a master regulator of parasite pathogenesis during malaria parasite blood stages (ChIP-Seq II)	"Malarial parasite pathogenicity results from its ability to invade and remodel red blood cells (RBCs), expressing antigenic variant proteins for immune evasion and survival, and then to egress from the host cell.  These sequential processes require concerted actions of a large number of proteins during the intraerythrocytic developmental cycle (IDC), but the molecular basis of the required regulation is only partially understood. Here, we have characterized an essential Apicomplexan AP2 (ApiAP2) transcription factor (we refer to it as PfAP2-P; Master Regulator of Pathogenesis) that shows two peaks of expression during the IDC at 16- and 40-hour post invasion (h.p.i.). When expression of PfAP2-P at 40 h.p.i. was disrupted using an inducible gene knockout approach, ∆PfAP2-P parasites unable to form mature merozoites and egress from the host RBCs owing to strong down-regulation of several known egress- and invasion-associated genes, in addition to several novel hypothetical genes of thought to be involved in these key life cycle processes during the IDC. Disruption of PfAP2-P  expression at 16 h.p.i. results in transcriptional activation of virtually majority of silenced var genes observed at both bulk and single cell level. This is also reflected by significantly higher level of recognition of the exported proteins on the ∆PfAP2-P parasite-infected RBCs by pooled sera from malaria-exposed individuals from endemic region. In addition, over expression of many early gametocyte marker genes was also observed in ∆PfAP2-P parasites at both 40 h.p.i., and at 16 h.p.i. PfAP2-P directly regulates these genes by binding to their promoter region or indirectly through 14 other down-stream AP2 transcription factors. Taken together, we conclude that PfAP2-P is an upstream transcriptional regulator that participates in mutually exclusive expression pattern shown by the var family of genes and a critical determinant of parasite’s growth during the IDC.Overall design: Chip was performed on AP2-P parasites at 40 hour post invasion and 16 hour post invasion using rabbit polyclonal anti H3K9me3 (RRID:AB_310620), rabbit polyclonal anti H3K9ac (RRID:AB_310544), rabbit polyclonal anti H3K4me3(RRID:AB_306649) antibodies . There are two biological replicates for each developmental stages. The input  served as the control."	PubMed:37293082	SRS17369877	ChIP-Seq	PATHOGEN GENOMICS, BESE, KING ABDULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY	SRX20030208	GSM7192254	Plasmodium falciparum													42.0	1076204.0	7172.0	54606034.0	33	16593023	2429	597272746	Illumina NovaSeq 6000	PAIRED	ChIP	GENOMIC	GSM7192254	ILLUMINA	SRP433627	2023-08-07	2118	302	6078			0				
SRR1754632	0.822	PRJNA272507	SAMN03282676	Genome Wide Characterization of Genome Organization in Mouse ES cells	"The three-dimensional folding of genomes in the eukaryotic nucleus can influence the expression of genes. We used a new method to determine interactions between different chromatin regions genome-wide. Using a simple statistical model, we determine the subset of those interactions which represent stable contacts. We find an enrichment in contacts between active genes, between Polycomb-repressed genes, between enhancer elements and between enhancers and active genes.Overall design: We used a new method to detect interactions from 490 46C Mouse ES cell derived samples"	PubMed:28273065	SRS816749	OTHER	GEO	SRX840002	GSM1582358	Mus musculus													234.0	11766.0	2322.0	1465703.0	65	229936	656	12315682	Illumina HiSeq 2000	SINGLE	other	GENOMIC		ILLUMINA	SRP052060	2017-03-09	74	69	124			0				
SRR13657862	0.821	PRJNA700652	SAMN17834866	Multiplex GAM datasets collected with an average of three nuclear profiles each (samples failing QC)	"Technologies for measuring 3D genome topology are increasingly important for studying mechanisms of gene regulation, for genome assembly and for mapping of genome rearrangements. We developed multiplex-GAM, a faster and more affordable version of Genome Architecture Mapping (GAM), a ligation-free technique to map chromatin contacts genome-wide. We applied multiplex-GAM to Mouse ES cells.Overall design: This series contains multiplex-GAM samples containing an average of three nuclear profiles from mouse embryonic stem (mES) cells that failed our QC checks."	PubMed:37336949	SRS8212785	OTHER	GEO	SRX10049550	GSM5069933	Mus musculus													168.0	113061.0	1774.0	10268109.0	59	2336802	587	125560984	NextSeq 500	SINGLE	other	GENOMIC		ILLUMINA	SRP305344	2022-06-14	199	70	490			0				
SRR9150765	0.816	PRJNA545299	SAMN11882269	Epigenomic Landscape of Mouse Brain by Single Nucleus Methylation Sequencing [CEMBA180220_2E]	"Illustrating the cellular architecture of the mammalian brain is critical to understanding its diverse functions and complex animal behaviors. With support from NIMH and NINDS as part of the BRAIN Initiative Cell Census Network (BICCN), the Center for Epigenomics of the Mouse Brain Atlas (CEMBA) applied single nucleus methylation sequencing in 118 brain funtional regions across the whole adult male P56 C57BL/6J mouse brain. In each major brain regions, we identified distinct cell clusters and formed them in a hierarchical taxonomy. These clusters include known primary brain cell types and possible sub-types. We use these data to identify the epigenomic characteristics and to define specific regulatory elements for each cell cluster. We integrate the single cell methylome with single cell gene expression and chromatin accessibility profiles from the same brain region to further identify potential enhancers and their corresponding genes for several neuronal cell types. By brain region spacial comparisons, we found spatial specificity among excitatory neuronal clusters within the same cortical layer. We identify brain-region-specific transcription factors that may regulate cortical region development of excitatory neurons. These data define the landscape of cell type and spatial heterogeneity in the mouse brain and the underlining regulatory epigenomic basis.Overall design: Apply snmC-seq2 to 118 brain functional regions to identify epigenomic landcape of the adult mouse brain, this subseries consists of one single nucleus methylation sequencing experiment of brain region (AON)."	PubMed:34616061	SRS4837481	OTHER	GEO	SRX5923721	GSM3825974	Mus musculus													151.0	110244.0	1726.0	8726635.0	45	1634224	276	80685100	Illumina NovaSeq 6000	PAIRED	other	GENOMIC		ILLUMINA	SRP199762	2020-08-24	130	264	337			0				
ERR5162996	0.812	PRJEB28690	SAMEA6428851	EpigeneticClock	We have recently established a method to asses age in mice using DNA methylation in samples from any tissue (“epigenetic age”’ Stubbs et al 2017 Genome Biology). We are now planning to expand this work and test more tissues and cell types. We will be processing samples from various organs, ages and animal models to assess the transcriptomic and DNA methylation profiles to identify epigenetic signatures and correlate epigenetic age with biological function.		ERS4195055	Bisulfite-Seq	WELLCOME SANGER INSTITUTE	ERX4967959	SAMEA6428851	Mus musculus	-81.04537	33.99882	INSDC center name														32	93733042	598	3214536133	Illumina HiSeq 4000	PAIRED	PCR	GENOMIC	NT1583036N	ILLUMINA	ERP110933	2021-01-31	4499	300	9640			1	0.81	0.81	0.81	0.81
SRR24010782	0.812	PRJNA950127	SAMN33976216	Deep Sequencing Air Samples University of Wisconsin-Madison	Deep sequencing environmental air samples.	PMC:10312882,10696062	SRS17174189	WGS	UNIVERSITY OF WISCONSIN-MADISON	SRX19813640	ENV/USA/WI-MSN-AE0000100CD638/2022	air metagenome	-89.4008	43.0722	lat_lon	"{""geo_loc_name"": [-89.38645, 43.07313], ""geo_loc_name_sam"": [-89.38645, 43.07313], ""geo_loc_name_country_calc"": [""-77.03196"", ""38.89036""]}"									32.0	4871070.0	1092.0	171743450.0	32	27710183	877	953773169	PromethION	SINGLE	cDNA	METAGENOMIC	AE0000100CD638	OXFORD_NANOPORE	SRP430053	2023-03-29	2454	744	2933	['Metagenome or environmental']	['2022-04-18']	15	0.8	0.95	0.55	0.84
SRR23705987	0.811	PRJNA941228	SAMN33593424	IL-17RA promotes pathologic epithelial inflammation in a mouse model of upper respiratory influenza infection	"The upper respiratory tract (nasopharynx or NP) is the first site of influenza replication, allowing the virus to disseminate to the lower respiratory tract or promoting community transmission. The host response in the NP regulates an intricate balance between viral control and tissue pathology. The hyper-inflammatory responses promote epithelial injury, allowing for increased viral dissemination and susceptibility to secondary bacterial infections. However, the pathologic contributors to influenza upper respiratory tissue pathology are incompletely understood. In this study, we investigated the role of IL-17RA as a modulator of influenza host response and inflammation in the upper respiratory tract. We used a combined experimental approach involving IL-17RA-/- mice and an air-liquid interface (ALI) epithelial culture model to investigate the role of IL-17 response in epithelial inflammation, barrier function, and tissue pathology. Our data show that IL-17RA-/- mice exhibited significantly reduced neutrophilia, epithelial injury, and viral load. The reduced NP inflammation and epithelial injury in IL-17RA-/- mice correlated with increased resistance against co-infection by Streptococcus pneumoniae (Spn). IL-17A treatment, while potentiating the apoptosis of IAV-infected epithelial cells, caused bystander cell death and disrupted the barrier function in ALI epithelial model, supporting the in vivo findings.Overall design: 13 samples"		SRS16951020	RNA-Seq	UNIVERSITY OF NORTH DAKOTA	SRX19567610	GSM7081467	Mus musculus													99.0	6639794.0	2883.0	403816346.0	35	49277421	806	2040563565	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC	GSM7081467	ILLUMINA	SRP425795	2023-10-31	4496	302	12090			0				
SRR13657740	0.802	PRJNA700652	SAMN17834913	Multiplex GAM datasets collected with an average of three nuclear profiles each (samples failing QC)	"Technologies for measuring 3D genome topology are increasingly important for studying mechanisms of gene regulation, for genome assembly and for mapping of genome rearrangements. We developed multiplex-GAM, a faster and more affordable version of Genome Architecture Mapping (GAM), a ligation-free technique to map chromatin contacts genome-wide. We applied multiplex-GAM to Mouse ES cells.Overall design: This series contains multiplex-GAM samples containing an average of three nuclear profiles from mouse embryonic stem (mES) cells that failed our QC checks."	PubMed:37336949	SRS8212662	OTHER	GEO	SRX10049427	GSM5069811	Mus musculus													344.0	37902.0	1822.0	7459494.0	75	298472	1089	20585246	NextSeq 500	SINGLE	other	GENOMIC		ILLUMINA	SRP305344	2022-06-14	53	73	155			0				
SRR1754519	0.777	PRJNA272507	SAMN03282723	Genome Wide Characterization of Genome Organization in Mouse ES cells	"The three-dimensional folding of genomes in the eukaryotic nucleus can influence the expression of genes. We used a new method to determine interactions between different chromatin regions genome-wide. Using a simple statistical model, we determine the subset of those interactions which represent stable contacts. We find an enrichment in contacts between active genes, between Polycomb-repressed genes, between enhancer elements and between enhancers and active genes.Overall design: We used a new method to detect interactions from 490 46C Mouse ES cell derived samples"	PubMed:28273065	SRS816637	OTHER	GEO	SRX839889	GSM1582245	Mus musculus													281.0	9210.0	1275.0	1916366.0	61	144618	880	8286719	Illumina HiSeq 2000	SINGLE	other	GENOMIC		ILLUMINA	SRP052060	2017-03-09	59	69	79			0				
SRR24010802	0.772	PRJNA950127	SAMN33976220	Deep Sequencing Air Samples University of Wisconsin-Madison	Deep sequencing environmental air samples.	PMC:10312882,10696062	SRS17174170	WGS	UNIVERSITY OF WISCONSIN-MADISON	SRX19813620	ENV/USA/WI-MSN-AE0000100CC536/2022	air metagenome	-89.4008	43.0722	lat_lon	"{""geo_loc_name_sam"":[-89.38645,43.07313],""geo_loc_name_country_calc"":[-77.03196,38.89036],""geo_loc_name"":[-89.38645,43.07313]}"									32.0	2681175.0	1117.0	96576339.0	32	24690727	785	851525138	PromethION	SINGLE	cDNA	METAGENOMIC	AE0000100CC536	OXFORD_NANOPORE	SRP430053	2023-03-29	2311	747	2925	['Metagenome or environmental']	['2022-05-23']	15	0.8	0.95	0.55	0.84
SRR11401857	0.766	PRJNA596372	SAMN14431031	Composition analysis of circulating nucleic acids sequencing data	The composition of circuating cell-free DNA (cfDNA) sequencing data was analyzed in terms of repeat families in order to obtain insights on potential mechanisms behind the active release of CNA into the blood stream.	PubMed:32165241	SRS6365166	WGA	CNA DIAGNOSTICS INC.	SRX7980489	N-VM004-T01-healthy-MAPneg4	Bos taurus													185.0	1107483.0	3059.0	130469714.0	67	8415524	829	497551357	NextSeq 500	PAIRED	PCR	OTHER	N-VM004-T01-healthy-MAPneg4	ILLUMINA	SRP253685	2020-03-24	445	300	1654	['Model organism or animal']		0				
SRR13658032	0.764	PRJNA700651	SAMN17835559	Multiplex GAM datasets collected with an average of three nuclear profiles each	"Technologies for measuring 3D genome topology are increasingly important for studying mechanisms of gene regulation, for genome assembly and for mapping of genome rearrangements. We developed multiplex-GAM, a faster and more affordable version of Genome Architecture Mapping (GAM), a ligation-free technique to map chromatin contacts genome-wide. We applied multiplex-GAM to Mouse ES cells.Overall design: This series contains multiplex-GAM samples each containing an average of three nuclear profiles from mouse embryonic stem (mES) cells."	PubMed:37336949	SRS8212957	OTHER	GEO	SRX10049721	GSM5070101	Mus musculus													245.0	21345.0	2331.0	3541865.0	44	347385	1334	16388804	NextSeq 500	SINGLE	other	GENOMIC		ILLUMINA	SRP305345	2022-06-14	130	68	302			0				
SRR1754631	0.76	PRJNA272507	SAMN03282804	Genome Wide Characterization of Genome Organization in Mouse ES cells	"The three-dimensional folding of genomes in the eukaryotic nucleus can influence the expression of genes. We used a new method to determine interactions between different chromatin regions genome-wide. Using a simple statistical model, we determine the subset of those interactions which represent stable contacts. We find an enrichment in contacts between active genes, between Polycomb-repressed genes, between enhancer elements and between enhancers and active genes.Overall design: We used a new method to detect interactions from 490 46C Mouse ES cell derived samples"	PubMed:28273065	SRS816751	OTHER	GEO	SRX840001	GSM1582357	Mus musculus													48.0	3036.0	1236.0	165768.0	45	112625	587	4938364	Illumina HiSeq 2000	SINGLE	other	GENOMIC		ILLUMINA	SRP052060	2017-03-09	25	69	40			0				
SRR24642190	0.755	PRJNA974021	SAMN35164886	DNA Methylome and 3D Chromatin Landscape of Cell Types Across the Mouse Brain [12I-13A-13B]	"Illustrating the cellular architecture of the mammalian brain is critical to understanding its diverse functions and complex animal behaviors. With support from NIMH and NINDS as part of the BRAIN Initiative Cell Census Network (BICCN), the Center for Epigenomics of the Mouse Brain Atlas (CEMBA) applied single nucleus methylation sequencing in 117 brain funtional regions across the whole adult male P56 C57BL/6J mouse brain. In each major brain regions, we identified distinct cell clusters and formed them in a hierarchical taxonomy. These clusters include known primary brain cell types and possible sub-types. We use these data to identify the epigenomic characteristics and to define specific regulatory elements for each cell cluster. We integrate the single cell methylome with single cell gene expression and chromatin accessibility profiles from the same brain region to further identify potential enhancers and their corresponding genes for several neuronal cell types. By brain region spacial comparisons, we found spatial specificity among excitatory neuronal clusters within the same cortical layer. We identify brain-region-specific transcription factors that may regulate cortical region development of excitatory neurons. These data define the landscape of cell type and spatial heterogeneity in the mouse brain and the underlining regulatory epigenomic basis.Overall design: Apply snmC-seq2 to 117 brain functional regions to identify epigenomic landcape of the adult mouse brain, this subseries consists of one single nucleus methylation sequencing experiment of brain region (12J_210225, 12J_210304, 13A_190725, 13A_200102, 13B_201203, 13B_201210)."		SRS17757102	OTHER	GEO	SRX20424689	GSM7377508	Mus musculus													151.0	283502.0	1316.0	25654390.0	75	2992400	358	176512085	Illumina NovaSeq 6000	PAIRED	other	GENOMIC		ILLUMINA	SRP438463	2023-05-21	223	281	621			0				
SRR18559096	0.745	PRJNA821007	SAMN27034175	Pteronia sequencing	Sequences of Pteronia (Asteraceae) for repeatome analysis	PMC:9559566	SRS12448064	WGS	INSTITUTE OF BOTANY OF THE CZECH ACADEMY OF SCIENCES	SRX14688489	Pteronia ciliata I R198	Pteronia ciliata	18.42198	-33.9191	geo_loc_name	"{""geo_loc_name_country_calc"": [28.18832, -25.74579], ""geo_loc_name_sam"": [""18.42198"", ""-33.9191""]}"									77.0	7468517.0	5005.0	475940314.0	39	76120026	1988	3267697440	Illumina HiSeq X	PAIRED	unspecified	GENOMIC	R198	ILLUMINA	SRP366914	2022-09-12	3752	302	11660	['Plant']		1	0.74	0.74	0.74	0.74
SRR8454740	0.722	PRJNA515881	SAMN10771822	Crossovers from B6xCAST F1 PRDM9-Humanized/CAST testes	"We report 2,649 crossover breakpoints identified by single-cell DNA sequencing of 217 sperm in a B6xCAST F1 mouse, which is heterozygous at Prdm9, with one wild-type CAST allele and one allele found in human populations (bred from a genetically engineered mother, Davies et al Nature 2012). Separately, we have reported testis DMC1 enrichment in the same mouse (GSE124991). We also infer H3K4me3 intensities at DMC1 hotspots, based on the raw H3K4me3 ChIP-seq data published under GSE119727 (Li et al).    We identify several factors, including PRDM9 binding on the repair-template homologue, telomere proximity and local GC-content, that affect the probability that a DSB is repaired as a crossover. We further show that these factors also influence the time it takes for the site of a DSB to find and engage its homologue, with rapidly-engaging sites being more likely to be repaired as crossovers.Overall design: Identification of crossover breakpoints in the sperm of a (C57BL/6J x CAST/Eij)F1 PRDM9-Humanized/CAST mouse"	PubMed:30898902	SRS4262231	OTHER	GEO	SRX5261395	GSM3569073	Mus musculus													239.0	8570282.0	7301.0	1291909489.0	56	72413360	1030	4110488101	Illumina HiSeq 4000	PAIRED	other	GENOMIC		ILLUMINA	SRP180218	2019-03-18	7751	300	22391			0				
SRR12244187	0.712	PRJNA497195	SAMN15564055	Guiding T lymphopoiesis from pluripotent stem cells by defined transcription factors [single hematopoietic cells (iHEC)]	"We identified that the coordinated expression of exogenous Runx1 and Hoxa9 during the haematopoietic induction process from mouse PSC resulted in a type of induced hemogenic endothelial cells (iHEC). The single iHEC can be robustly educated into induced haematopoietic progenitor cells (iHPC), which gave rise to induced T cells (iT cells) with abundant TCRαβ repertoire in vivo. We  sorted  the  single iHEC and iHPC  from  day-14,  day-17,  day-21  cell  products  derived  from  241 iR9-ES  and  performed  single-cell  RNA-Seq.Overall design: mRNA profiles of 73 single hematopoietic endothelia cells (iHEC). single HCs were sorted from PSC-derived cells for RNAseq analysis according to kit instruction of Discover-sc WTA Kit V2(Vazyme) and TruePrepTM  DNA Library Prep Kit V2 (Vazyme), using illumina NextSeq500."	PubMed:31729468	SRS7024329	RNA-Seq	GEO	SRX8752363	GSM4675576	Mus musculus													288.0	49879.0	3163.0	4052864.0	36	1205627	1238	47159155	NextSeq 500	PAIRED	cDNA	TRANSCRIPTOMIC		ILLUMINA	SRP165956	2020-07-31	315	147	743			0				
SRR7756905	0.703	PRJNA485869	SAMN09829651	Penaeus vannamei Raw sequence reads	Construction of genetic linkage maps by RNA sequencing		SRS3716449	RNA-Seq	GUANGXI ACADEMY OF FISHERIES SCIENCES	SRX4612709	F1 population shrimp 270 offspring from Guangxi Key Laboratory of Aquatic Genetic Breeding and Healthy Aquaculture	Penaeus vannamei	108.32959	22.81175	geo_loc_name	"{""geo_loc_name_country_calc"": [116.38765, 39.90657], ""geo_loc_name_sam"": [""108.32959"", ""22.81175""]}"					muscle	tissue	muscle	BTO_0000887	586.0	177651.0	9469.0	33053489.0	40	5014049	2318	219247459	Illumina HiSeq 2500	PAIRED	RACE	TRANSCRIPTOMIC	58	ILLUMINA	SRP158860	2018-08-27	1873	299	4518	['Invertebrate']	['2017-08-30']	1	0.7	0.7	0.7	0.7
SRR23973224	0.692	PRJNA948850	SAMN33921310	Comprehensive profiling of wastewater viromes by genomic sequencing	"Nucleic acids in wastewater provide a rich source of data for detection and surveillance of microbes. We have longitudinally collected 116 RNA samples from a wastewater treatment plant in Berlin/Germany, from March 2021 to July 2022, and 24 DNA samples from May to July 2022. We tracked human astroviruses, enteroviruses, noroviruses and adenoviruses over time to the level of strains or even individual nucleotide variations, showing how detailed human pathogens can be observed using wastewater. For respiratory pathogens, a broad enrichment panel enabled us to detect waves of RSV, influenza, or common cold coronaviruses in high agreement with clinical data. By applying a profile Hidden Markov Model-based search for novel viruses, we identified more than 100 thousand novel transcript assemblies likely not belonging to known virus species, thus substantially expanding our knowledge of virus diversity. Phylogenetic analysis is shown for bunyaviruses and parvoviruses. Finally, we identify Hundreds of novel protein sequences for CRISPR-associated proteins such as Transposase B, a class of small RNA-guided DNA editing enzymes. Taken together, we present a longitudinal and deep investigation into wastewater-derived genomic sequencing data that underlines the value of sewage surveillance for public health, planetary virome research, and biotechnological potential.Overall design: Raw influx from Berlin/Germany wastewater treatment plants was collected over a time period from May 2021 to July 2022, total RNA and (from May 2022 to July 2022) total DNA extracted and subjected to high-throughput sequencing."	PubMed:39002331	SRS17141462	OTHER	RNA BIOLOGY AND POSTTRANSCRIPTIONAL REGULATION, BERLIN INSTITUTE FOR MEDICAL SYSTEMS BIOLOGY, MAX DELBRÜCK CENTER FOR MOLECULAR MEDICINE	SRX19777693	GSM7117193	wastewater metagenome	13.37691	52.51604	geo_loc_name	"{""geo_loc_name_country_calc"": [""13.37691"", ""52.51604""]}"									171.0	2905040.0	21292.0	307099482.0	61	28766416	1822	1625131417	Illumina NovaSeq 6000	PAIRED	other	GENOMIC	GSM7117193	ILLUMINA	SRP429361	2023-04-13	2470	209	8053			4	0.8	0.93	0.68	0.8
SRR23595637	0.69	PRJNA937066	SAMN33388219	Human hair follicle microbiome	Shotgun sequencing human hair follicle microbiome		SRS16871773	WGS	MONASTERIUM LABORATORY	SRX19480697	Donor 7_inf mes	human skin metagenome	-15.4654	28.1009	lat_lon	"{""geo_loc_name_country_calc"": [-3.69197, 40.41955], ""geo_loc_name"": [-3.69197, 40.41955], ""geo_loc_name_sam"": [""-3.69197"", ""40.41955""]}"													41	22759289	1154	1075200250	Illumina HiSeq X	PAIRED	RANDOM	METAGENOMIC	D7S9	ILLUMINA	SRP424069	2023-09-24	1299	302	4065	['MIMS.me.human-skin.5.0']		1	0.69	0.69	0.69	0.69
SRR10418382	0.69	PRJNA579886	SAMN13135889	Apis Mellifera Virome raw sequence reads	Viral-like particle enriched viromics of apis mellifera.	PMC:7229680	SRS5627021	OTHER	KULEUVEN	SRX7116339	Pools_2012	insect metagenome	4.2384	51.03831	geo_loc_name	"{""geo_loc_name_country_calc"": [4.35608, 50.84439], ""geo_loc_name_sam"": [""4.2384"", ""51.03831""]}"									37.0	27984.0	2452.0	1251886.0	36	720009	542	27561556	NextSeq 500	PAIRED	RANDOM PCR	METAGENOMIC	Pool21	ILLUMINA	SRP229179	2020-04-09	657	213	1743	['Metagenome or environmental']		1	0.69	0.69	0.69	0.69
SRR23973170	0.679	PRJNA948850	SAMN33921324	Comprehensive profiling of wastewater viromes by genomic sequencing	"Nucleic acids in wastewater provide a rich source of data for detection and surveillance of microbes. We have longitudinally collected 116 RNA samples from a wastewater treatment plant in Berlin/Germany, from March 2021 to July 2022, and 24 DNA samples from May to July 2022. We tracked human astroviruses, enteroviruses, noroviruses and adenoviruses over time to the level of strains or even individual nucleotide variations, showing how detailed human pathogens can be observed using wastewater. For respiratory pathogens, a broad enrichment panel enabled us to detect waves of RSV, influenza, or common cold coronaviruses in high agreement with clinical data. By applying a profile Hidden Markov Model-based search for novel viruses, we identified more than 100 thousand novel transcript assemblies likely not belonging to known virus species, thus substantially expanding our knowledge of virus diversity. Phylogenetic analysis is shown for bunyaviruses and parvoviruses. Finally, we identify Hundreds of novel protein sequences for CRISPR-associated proteins such as Transposase B, a class of small RNA-guided DNA editing enzymes. Taken together, we present a longitudinal and deep investigation into wastewater-derived genomic sequencing data that underlines the value of sewage surveillance for public health, planetary virome research, and biotechnological potential.Overall design: Raw influx from Berlin/Germany wastewater treatment plants was collected over a time period from May 2021 to July 2022, total RNA and (from May 2022 to July 2022) total DNA extracted and subjected to high-throughput sequencing."	PubMed:39002331	SRS17141511	OTHER	RNA BIOLOGY AND POSTTRANSCRIPTIONAL REGULATION, BERLIN INSTITUTE FOR MEDICAL SYSTEMS BIOLOGY, MAX DELBRÜCK CENTER FOR MOLECULAR MEDICINE	SRX19777743	GSM7117179	wastewater metagenome	13.37691	52.51604	geo_loc_name_country_calc	"{""geo_loc_name"": [""13.37691"", ""52.51604""]}"									175.0	419194.0	26276.0	50983419.0	84	5519299	2351	361091885	Illumina NovaSeq 6000	PAIRED	other	GENOMIC	GSM7117179	ILLUMINA	SRP429361	2023-04-13	462	210	1510			4	0.8	0.93	0.68	0.8
SRR11556839	0.672	PRJNA625732	SAMN14606877	In-situ cell-type specific chromatin topologies in the brain revealed by genome architecture mapping	"We report the application of genome architecture mapping in specific cell types in mouse brain. We generated cell-type specific chromatin contact maps in mouse dopaminergic neurons from the midbrain ventral tegmental area (VTA DN), pyramidal glutamatergic neurons from the cornus ammonis 1 region of the hippocampus (CA1 PGN), and non-neuronal post-mitotic oligodendrocytes from the somatosensory cortex (SSC_Olig). We explored cell-type specific chromatin topologies genome-wide at multiple genomic scales. Our data demonstrates that chromatin organization is cell type specific and reflects cell specialization at all genomic scales.Overall design: Briefly, we isolated single thin tissue sections by ultrathin cryosectioning (approx. 220 nm) of the mouse brain region of interest, and selected specific cell-types using immunofluorescence with specific AB markers. Following cell identification, 3 nuclear sections (nuclear profiles; NPs) were captured by laser microdissection in individual PCR caps. We then extracted, amplified and sequenced the DNA from each PCR cap."	PubMed:34789882	SRS6490764	OTHER	GEO	SRX8126429	GSM4479770	Mus musculus									hippocampus	tissue	cornus ammonis 1 region of the hippocampus	BTO_0000601	339.0	12021.0	3813.0	2510901.0	47	232319	725	11326912	NextSeq 500	SINGLE	other	GENOMIC		ILLUMINA	SRP256628	2021-08-28	71	68	169			0				
SRR24010801	0.66	PRJNA950127	SAMN33976221	Deep Sequencing Air Samples University of Wisconsin-Madison	Deep sequencing environmental air samples.	PMC:10312882,10696062	SRS17174171	WGS	UNIVERSITY OF WISCONSIN-MADISON	SRX19813621	ENV/USA/WI-MSN-AE0000100CC63D/2022	air metagenome	-89.4008	43.0722	lat_lon	"{""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name_sam"": [-89.38645, 43.07313], ""geo_loc_name"": [""-89.38645"", ""43.07313""]}"									32.0	5762220.0	745.0	201771598.0	32	31923253	621	1098776268	PromethION	SINGLE	cDNA	METAGENOMIC	AE0000100CC63D	OXFORD_NANOPORE	SRP430053	2023-03-29	3016	779	3763	['Metagenome or environmental']	['2022-05-31']	15	0.8	0.95	0.55	0.84
SRR1754708	0.653	PRJNA272507	SAMN03282725	Genome Wide Characterization of Genome Organization in Mouse ES cells	"The three-dimensional folding of genomes in the eukaryotic nucleus can influence the expression of genes. We used a new method to determine interactions between different chromatin regions genome-wide. Using a simple statistical model, we determine the subset of those interactions which represent stable contacts. We find an enrichment in contacts between active genes, between Polycomb-repressed genes, between enhancer elements and between enhancers and active genes.Overall design: We used a new method to detect interactions from 490 46C Mouse ES cell derived samples"	PubMed:28273065	SRS816828	OTHER	GEO	SRX840078	GSM1582434	other sequences													236.0	9601.0	3966.0	1610050.0	60	260282	842	14174050	Illumina HiSeq 2000	SINGLE	other	GENOMIC		ILLUMINA	SRP052060	2017-03-09	57	69	75			0				
