ID	kmer_coverage	bioproject	biosample	bioproject_title	bioproject_description	refs	sample_acc	assay_type	center_name	experiment	sample_name	organism	longitude	latitude	selected_location	locations	disease_source	disease_text	do_label	do_id	tissue	tissue_source	tissue_text	bto_id	contigs_n50	contigs_nbseq	contigs_maxlen	contigs_sumlen	unitigs_n50	unitigs_nbseq	unitigs_maxlen	unitigs_sumlen	instrument	librarylayout	libraryselection	librarysource	library_name	platform	sra_study	releasedate	mbytes	avgspotlen	mbases	biosamplemodel_sam	collection_date_sam	location_count	location_avg_coverage	location_max_coverage	location_min_coverage	location_med_coverage
SRR24793411	0.811	PRJNA978525	SAMN35556869	Sperm chromatin accessibility’s involvement in the intergenerational effects of stress hormone receptor activation	"Dexamethasone is a stress hormone receptor agonist used widely in clinics. We and others previously showed that paternal administration of dexamethasone in mice affects the phenotype of their offspring. The substrate of intergenerational transmission of environmentally induced effects often involves changes in sperm RNA, yet other epigenetic modifications in the germline can be affected and are also plausible candidates. First, we tested the involvement of altered sperm RNAs in the transmission of dexamethasone induced phenotypes across generations. We did this by injecting sperm RNA into naïve fertilized oocytes, before performing metabolic and behavioral phenotyping of the offspring. We observed phenotypic changes in discordance with those found in offspring generated by in vitro fertilization using sperm from dexamethasone exposed males. Second, we investigated the effect of dexamethasone on chromatin accessibility using ATAC sequencing and found significant changes at specific genomic features and gene regulatory loci. Employing q-RT-PCR, we show altered expression of a gene in the tissue of offspring affected by accessibility changes in sperm. Third, we establish a correlation between specific DNA modifications and stress hormone receptor activity as a likely contributing factor influencing sperm accessibility. Finally, we independently investigated this dependency by genetically reducing thymine-DNA glycosylase levels and observing concomitant changes at the level of chromatin accessibility and stress hormone receptor activity.Overall design: Tn5 fragmented mouse sperm chromatin of 3 Tdg+/- and 2 Ctrls as well as 3 Dexamethasone injected mice and 2 Vehicles were analyzed in regard to their chromatin accessibility"	PubMed:38065942	SRS17870320	ATAC-seq	EPIGENETICS AND NEUROENDOCRINOLOGY, INS, ETH ZURICH	SRX20565799	GSM7438685	Mus musculus													109.0	24544269.0	2995.0	1684411233.0	46	120664809	1056	5817219902	Illumina NovaSeq 6000	PAIRED	other	GENOMIC	GSM7438685	ILLUMINA	SRP440669	2023-12-09	11239	300	33382			0				
SRR15624099	0.806	PRJNA758072	SAMN20995854	Dirty mice as an alternative for preclinical vaccine testing	"Laboratory mice comprise an inexpensive and expeditious model organism for preclinical vaccine testing; however, vaccine immunogenicity often fails to adequately translate to humans. Recent reports indicate that reconstituting physiologic microbial experience to specific pathogen free (SPF) mice induces durable immunological changes that better recapitulate the human immune system. We examined the impact of microbial experience on responses to vaccination after cohousing laboratory mice with pet store mice. We demonstrate that human transcriptional responses to influenza vaccination are better recapitulated in cohoused mice. Induction of humoral responses by vaccination was dampened in cohoused mice and resulted in poor control upon challenge. Additionally, the establishment of protective heterosubtypic T cell immunity was compromised in cohoused mice. In summary, SPF mice exaggerated both humoral and T cell protection induced by influenza vaccines compared to cohoused mice, suggesting that reconstituting microbial experience in laboratory mice through cohousing may better inform preclinical vaccine testing.Overall design: SAMPLE GROUP 1: Pet store mice were purchased from various Twin Cities area pet stores. Pet store mice were cohoused with 8-week-old female C57BL/6 (The Jackson Laboratory). Cohousing occurred within a BSL-3 facility. C57BL/6 mice were cohoused for 60 days, bled for flow cytometry analysis and screened for infectious agents using EZ-spot and PCR Rodent Infections Agent (PRIA) array methods (Charles River Laboratories). Age-matched mice were maintained in SPF facilities.SAMPLE GROUP 2: For IAV infections, mice were anesthetized using a weight-based dose of ketamine/xylazine delivered intraperitoneally (i.p.). Mice were vaccinated intranasally (i.n.) with 1000 PFU of X31 or vaccinated intramuscularly (i.m.) with 180 ug of 2019-2020 seasonal quadrivalent influenza vaccine (Sanofi Pasteur) with or without 25 uL AddaVax (InvivoGen). For challenge, mice were infected i.n. with 1000 PFU of PR8.Whole lungs were harvested and RNA was extracted using AllPrep DNA/RNA kit (Qiagen). The cDNA library was prepared using strand-specific RNA-sequencing protocols. Samples were run on an Illumina NovaSeq (50 bp paired-end). We obtained an average of 27 million read pairs per sample. Sequencing reads were mapped to the mouse genome (GRCm38) using Bowtie aligner (bowtie2 version 2.3.4.1) with local mode, -L 22 and -N 1 parameters (Langmead and Salzberg, 2012). Reads were assigned to Ensembl gene models (Mus_musculus.GRCm38.87.gtf) with featureCounts of the Subread software package (version 1.5.1) (Liao et al., 2014). The reads count matrices were organized corresponding to experimental design and used for subsequent statistical analysis using the bioconductor package edgeR (version 3.24.3) (McCarthy et al., 2012; Robinson et al., 2010). The raw reads count table were normalized by using default method in the package prior to generating statistics. Multidimensional scaling was performed with edgeR using the top 500 differentially expressed genes across samples. The regression model in the edgeR package with block design and interaction model was used for statistical analysis to select the corresponding significant genes. Gene ontology analysis was performed using Panther on genes in each cluster with an adjusted p value <0.01 and LogFC >0.5.Mouse PBMCs were isolated using Ficol-Paque PREMIUM (Millipore Sigma) and RNA was extracted using RNeasy Micro Plus Kit (Qiagen). The cDNA library was prepared using strand-specific RNA-sequencing protocols. Samples were run on an Illumina NovaSeq (150 bp paired-end). We obtained an average of 35 million read pairs per sample. Sequence processing and mapping was performed as described above. The normalized reads table of mouse blood samples were reformatted to meet the requirements for the subsequent GSEA analysis (Mootha et al., 2003; Subramanian et al., 2005). The gene lists were prepared from human vaccination data and merged into an immune geneset (c7.immune.datasets.gmt) to generate a customized geneset (c7.custom.immune.datasets.gmt) (Mootha et al., 2003; Subramanian et al., 2005). The mouse datasets originated from either SPF or dirty mouse models were computed against the customized geneset by using desktop GSEA analysis engine with default parameters except the enrichment plot generation."	PubMed:34731647	SRS9931989	RNA-Seq	GEO	SRX11921202	GSM5538674	Mus musculus													151.0	1527335.0	2354.0	161754255.0	61	9512659	418	549066689	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC		ILLUMINA	SRP334265	2021-10-25	1338	151	4381			0				
SRR1754632	0.8	PRJNA272507	SAMN03282676	Genome Wide Characterization of Genome Organization in Mouse ES cells	"The three-dimensional folding of genomes in the eukaryotic nucleus can influence the expression of genes. We used a new method to determine interactions between different chromatin regions genome-wide. Using a simple statistical model, we determine the subset of those interactions which represent stable contacts. We find an enrichment in contacts between active genes, between Polycomb-repressed genes, between enhancer elements and between enhancers and active genes.Overall design: We used a new method to detect interactions from 490 46C Mouse ES cell derived samples"	PubMed:28273065	SRS816749	OTHER	GEO	SRX840002	GSM1582358	Mus musculus													234.0	11766.0	2322.0	1465703.0	65	229936	656	12315682	Illumina HiSeq 2000	SINGLE	other	GENOMIC		ILLUMINA	SRP052060	2017-03-09	74	69	124			0				
SRR1754640	0.8	PRJNA272507	SAMN03282682	Genome Wide Characterization of Genome Organization in Mouse ES cells	"The three-dimensional folding of genomes in the eukaryotic nucleus can influence the expression of genes. We used a new method to determine interactions between different chromatin regions genome-wide. Using a simple statistical model, we determine the subset of those interactions which represent stable contacts. We find an enrichment in contacts between active genes, between Polycomb-repressed genes, between enhancer elements and between enhancers and active genes.Overall design: We used a new method to detect interactions from 490 46C Mouse ES cell derived samples"	PubMed:28273065	SRS816760	OTHER	GEO	SRX840010	GSM1582366	Mus musculus													36.0	13361.0	2099.0	661548.0	45	129456	983	5770778	Illumina HiSeq 2000	SINGLE	other	GENOMIC		ILLUMINA	SRP052060	2017-03-09	47	69	75			0				
SRR1754646	0.8	PRJNA272507	SAMN03282668	Genome Wide Characterization of Genome Organization in Mouse ES cells	"The three-dimensional folding of genomes in the eukaryotic nucleus can influence the expression of genes. We used a new method to determine interactions between different chromatin regions genome-wide. Using a simple statistical model, we determine the subset of those interactions which represent stable contacts. We find an enrichment in contacts between active genes, between Polycomb-repressed genes, between enhancer elements and between enhancers and active genes.Overall design: We used a new method to detect interactions from 490 46C Mouse ES cell derived samples"	PubMed:28273065	SRS816765	OTHER	GEO	SRX840016	GSM1582372	Mus musculus													282.0	11375.0	3269.0	2016632.0	69	181411	899	10639223	Illumina HiSeq 2000	SINGLE	other	GENOMIC		ILLUMINA	SRP052060	2017-03-09	69	69	113			0				
SRR24010780	0.797	PRJNA950127	SAMN33976218	Deep Sequencing Air Samples University of Wisconsin-Madison	Deep sequencing environmental air samples.	PMC:10312882,10696062	SRS17174191	WGS	UNIVERSITY OF WISCONSIN-MADISON	SRX19813642	ENV/USA/WI-MSN-AE0000100C7A40/2022	air metagenome	-89.4008	43.0722	lat_lon	"{""geo_loc_name"":[-89.38645,43.07313],""geo_loc_name_country_calc"":[-77.03196,38.89036],""geo_loc_name_sam"":[-89.38645,43.07313]}"									32.0	4030378.0	936.0	142534914.0	32	35240443	700	1211571802	PromethION	SINGLE	cDNA	METAGENOMIC	AE0000100C7A40	OXFORD_NANOPORE	SRP430053	2023-03-29	3087	753	3728	['Metagenome or environmental']	['2022-05-09']	11	0.85	0.94	0.75	0.86
SRR26638141	0.791	PRJNA1033037	SAMN37973262	hospital wastewater Raw sequence reads	Perform viral metagenomic sequencing on hospital wastewater to explore the diversity of viruses in hospital sewage.		SRS19388191	WGS	CHINESE CENTER FOR DISEASE CONTROL AND PREVENTION	SRX22338531	5-HW26-Nov8-virus	hospital metagenome	105.0	35.0	lat_lon	"{""geo_loc_name_country_calc"": [116.38765, 39.90657], ""geo_loc_name"": [116.38765, 39.90657], ""geo_loc_name_sam"": [""116.38765"", ""39.90657""]}"									211.0	2086743.0	17587.0	225394910.0	51	18925478	2735	969319256	Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	5-HW26-Nov8-virus	ILLUMINA	SRP469819	2023-11-02	4271	294	13107	['Metagenome or environmental']	['2022-11-08']	3	0.73	0.79	0.67	0.73
SRR10418382	0.779	PRJNA579886	SAMN13135889	Apis Mellifera Virome raw sequence reads	Viral-like particle enriched viromics of apis mellifera.	PMC:7229680	SRS5627021	OTHER	KULEUVEN	SRX7116339	Pools_2012	insect metagenome	4.2384	51.03831	geo_loc_name	"{""geo_loc_name_country_calc"": [4.35608, 50.84439], ""geo_loc_name_sam"": [""4.2384"", ""51.03831""]}"									37.0	27984.0	2452.0	1251886.0	36	720009	542	27561556	NextSeq 500	PAIRED	RANDOM PCR	METAGENOMIC	Pool21	ILLUMINA	SRP229179	2020-04-09	657	213	1743	['Metagenome or environmental']		1	0.78	0.78	0.78	0.78
SRR1754631	0.777	PRJNA272507	SAMN03282804	Genome Wide Characterization of Genome Organization in Mouse ES cells	"The three-dimensional folding of genomes in the eukaryotic nucleus can influence the expression of genes. We used a new method to determine interactions between different chromatin regions genome-wide. Using a simple statistical model, we determine the subset of those interactions which represent stable contacts. We find an enrichment in contacts between active genes, between Polycomb-repressed genes, between enhancer elements and between enhancers and active genes.Overall design: We used a new method to detect interactions from 490 46C Mouse ES cell derived samples"	PubMed:28273065	SRS816751	OTHER	GEO	SRX840001	GSM1582357	Mus musculus													48.0	3036.0	1236.0	165768.0	45	112625	587	4938364	Illumina HiSeq 2000	SINGLE	other	GENOMIC		ILLUMINA	SRP052060	2017-03-09	25	69	40			0				
SRR11556555	0.771	PRJNA625732	SAMN14606515	In-situ cell-type specific chromatin topologies in the brain revealed by genome architecture mapping	"We report the application of genome architecture mapping in specific cell types in mouse brain. We generated cell-type specific chromatin contact maps in mouse dopaminergic neurons from the midbrain ventral tegmental area (VTA DN), pyramidal glutamatergic neurons from the cornus ammonis 1 region of the hippocampus (CA1 PGN), and non-neuronal post-mitotic oligodendrocytes from the somatosensory cortex (SSC_Olig). We explored cell-type specific chromatin topologies genome-wide at multiple genomic scales. Our data demonstrates that chromatin organization is cell type specific and reflects cell specialization at all genomic scales.Overall design: Briefly, we isolated single thin tissue sections by ultrathin cryosectioning (approx. 220 nm) of the mouse brain region of interest, and selected specific cell-types using immunofluorescence with specific AB markers. Following cell identification, 3 nuclear sections (nuclear profiles; NPs) were captured by laser microdissection in individual PCR caps. We then extracted, amplified and sequenced the DNA from each PCR cap."	PubMed:34789882	SRS6489929	OTHER	GEO	SRX8125594	GSM4479488	Mus musculus									hippocampus	tissue	cornus ammonis 1 region of the hippocampus	BTO_0000601	346.0	28697.0	2307.0	6714972.0	61	358225	820	21777700	NextSeq 500	SINGLE	other	GENOMIC		ILLUMINA	SRP256628	2021-08-28	87	70	218			0				
SRR24010782	0.768	PRJNA950127	SAMN33976216	Deep Sequencing Air Samples University of Wisconsin-Madison	Deep sequencing environmental air samples.	PMC:10312882,10696062	SRS17174189	WGS	UNIVERSITY OF WISCONSIN-MADISON	SRX19813640	ENV/USA/WI-MSN-AE0000100CD638/2022	air metagenome	-89.4008	43.0722	lat_lon	"{""geo_loc_name"": [-89.38645, 43.07313], ""geo_loc_name_sam"": [-89.38645, 43.07313], ""geo_loc_name_country_calc"": [""-77.03196"", ""38.89036""]}"									32.0	4871070.0	1092.0	171743450.0	32	27710183	877	953773169	PromethION	SINGLE	cDNA	METAGENOMIC	AE0000100CD638	OXFORD_NANOPORE	SRP430053	2023-03-29	2454	744	2933	['Metagenome or environmental']	['2022-04-18']	11	0.85	0.94	0.75	0.86
SRR24010793	0.767	PRJNA950127	SAMN33976211	Deep Sequencing Air Samples University of Wisconsin-Madison	Deep sequencing environmental air samples.	PMC:10312882,10696062	SRS17174179	WGS	UNIVERSITY OF WISCONSIN-MADISON	SRX19813629	ENV/USA/WI-MSN-AE0000100A8839/2022	air metagenome	-89.4008	43.0722	lat_lon	"{""geo_loc_name"": [-89.38645, 43.07313], ""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name_sam"": [""-89.38645"", ""43.07313""]}"									32.0	7334272.0	723.0	256936399.0	32	30114798	697	1040936519	PromethION	SINGLE	cDNA	METAGENOMIC	AE0000100A8839	OXFORD_NANOPORE	SRP430053	2023-03-29	3093	866	4123	['Metagenome or environmental']	['2022-02-01']	11	0.85	0.94	0.75	0.86
SRR1754501	0.766	PRJNA272507	SAMN03282782	Genome Wide Characterization of Genome Organization in Mouse ES cells	"The three-dimensional folding of genomes in the eukaryotic nucleus can influence the expression of genes. We used a new method to determine interactions between different chromatin regions genome-wide. Using a simple statistical model, we determine the subset of those interactions which represent stable contacts. We find an enrichment in contacts between active genes, between Polycomb-repressed genes, between enhancer elements and between enhancers and active genes.Overall design: We used a new method to detect interactions from 490 46C Mouse ES cell derived samples"	PubMed:28273065	SRS816620	OTHER	GEO	SRX839871	GSM1582227	Mus musculus													337.0	5356.0	1655.0	930812.0	44	119141	1097	5505483	Illumina HiSeq 2000	SINGLE	other	GENOMIC		ILLUMINA	SRP052060	2017-03-09	64	69	87			0				
SRR23705979	0.763	PRJNA941228	SAMN33593416	IL-17RA promotes pathologic epithelial inflammation in a mouse model of upper respiratory influenza infection	"The upper respiratory tract (nasopharynx or NP) is the first site of influenza replication, allowing the virus to disseminate to the lower respiratory tract or promoting community transmission. The host response in the NP regulates an intricate balance between viral control and tissue pathology. The hyper-inflammatory responses promote epithelial injury, allowing for increased viral dissemination and susceptibility to secondary bacterial infections. However, the pathologic contributors to influenza upper respiratory tissue pathology are incompletely understood. In this study, we investigated the role of IL-17RA as a modulator of influenza host response and inflammation in the upper respiratory tract. We used a combined experimental approach involving IL-17RA-/- mice and an air-liquid interface (ALI) epithelial culture model to investigate the role of IL-17 response in epithelial inflammation, barrier function, and tissue pathology. Our data show that IL-17RA-/- mice exhibited significantly reduced neutrophilia, epithelial injury, and viral load. The reduced NP inflammation and epithelial injury in IL-17RA-/- mice correlated with increased resistance against co-infection by Streptococcus pneumoniae (Spn). IL-17A treatment, while potentiating the apoptosis of IAV-infected epithelial cells, caused bystander cell death and disrupted the barrier function in ALI epithelial model, supporting the in vivo findings.Overall design: 13 samples"		SRS16951029	RNA-Seq	UNIVERSITY OF NORTH DAKOTA	SRX19567618	GSM7081475	Mus musculus													155.0	5096531.0	2464.0	375440833.0	44	34262013	790	1549018966	Illumina HiSeq 4000	PAIRED	cDNA	TRANSCRIPTOMIC	GSM7081475	ILLUMINA	SRP425795	2023-10-31	3164	302	8736			0				
SRR11392655	0.763	PRJNA614480	SAMN14427291	CDK8 fine-tunes IL-6 transcriptional activities by limiting STAT3 resident time at the gene loci	"Cytokines are highly pleiotropic ligands that critically contribute to a balanced immune response. We have an incomplete understanding of how cytokines elicit their functional pleiotropy, which has limited their therapeutic use. Here, using Interleukin-6 (IL-6) as a model system, we have performed detailed phosphoproteomic and transcriptomic studies in human Th-1 cells to address the molecular bases defining cytokine functional pleiotropy. We have identified CDK8 as a new negative regulator of STAT3 transcriptional activities that contributes to the diversification of IL-6 responses.  We found that CDK8 is a major regulator of the IL-6 phosphoproteome, and interacts with STAT3 in the nucleus upon IL-6 stimulation. Inhibition of CDK8 activity, using specific small molecules inhibitors, reduced the IL-6-induced phosphoproteome by 23% in Th-1 cells, including STAT3 Ser727 phosphorylation. This, in turn, resulted in retention of tyrosine phosphorylated STAT3 in the nucleus, which increased the binding of STAT3 to target DNA sites in the genome with a concomitant increase in STAT3 mediated transcriptional activity. Importantly, inhibition of CDK8 activity under Th-17 polarizing conditions resulted in an enhancement of Th-17 differentiation. Our results support a model where CDK8 regulates STAT3 transcriptional processivity via modulation of its gene loci resident time, critically contributing to tuning STAT3 mediated responses.Overall design: Role of CDK8 in IL-6-induced STAT3 mediated transcriptional activity in human T cells."	PubMed:33357429	SRS6356671	ChIP-Seq	GEO	SRX7971769	GSM4430009	Homo sapiens													160.0	2750004.0	2603.0	206501292.0	67	18995403	825	1066498158	Illumina HiSeq 4000	PAIRED	ChIP	GENOMIC		ILLUMINA	SRP253716	2020-12-23	1243	300	3130			0				
SRR8451350	0.76	PRJNA515691	SAMN10764815	African yam domestication	In this study, we used whole genome resequencing to study the genomic diversity of African yam (Dioscorea sp.) in order to get insight into the domestication process.		SRS4259430	WGS	IRD	SRX5258337	A5045_WGS_AfriCrop	Dioscorea abyssinica	-0.8492	10.5178	lat_lon	"{""geo_loc_name_sam"": [-0.23262, 5.57888], ""geo_loc_name_country_calc"": [-0.23262, 5.57888], ""geo_loc_name"": [""-0.23262"", ""5.57888""]}"									210.0	2032286.0	4080.0	224822321.0	61	12005076	3308	682894017	Illumina HiSeq 3000	PAIRED	RANDOM	GENOMIC	RunHi4c-TAG-59	ILLUMINA	SRP179974	2019-05-02	1227	267	2607	['Plant']		1	0.76	0.76	0.76	0.76
SRR24234000	0.748	PRJNA957828	SAMN34271735	PfAP2-P DNA-binding protein is a master regulator of parasite pathogenesis during malaria parasite blood stages (ChIP-Seq II)	"Malarial parasite pathogenicity results from its ability to invade and remodel red blood cells (RBCs), expressing antigenic variant proteins for immune evasion and survival, and then to egress from the host cell.  These sequential processes require concerted actions of a large number of proteins during the intraerythrocytic developmental cycle (IDC), but the molecular basis of the required regulation is only partially understood. Here, we have characterized an essential Apicomplexan AP2 (ApiAP2) transcription factor (we refer to it as PfAP2-P; Master Regulator of Pathogenesis) that shows two peaks of expression during the IDC at 16- and 40-hour post invasion (h.p.i.). When expression of PfAP2-P at 40 h.p.i. was disrupted using an inducible gene knockout approach, ∆PfAP2-P parasites unable to form mature merozoites and egress from the host RBCs owing to strong down-regulation of several known egress- and invasion-associated genes, in addition to several novel hypothetical genes of thought to be involved in these key life cycle processes during the IDC. Disruption of PfAP2-P  expression at 16 h.p.i. results in transcriptional activation of virtually majority of silenced var genes observed at both bulk and single cell level. This is also reflected by significantly higher level of recognition of the exported proteins on the ∆PfAP2-P parasite-infected RBCs by pooled sera from malaria-exposed individuals from endemic region. In addition, over expression of many early gametocyte marker genes was also observed in ∆PfAP2-P parasites at both 40 h.p.i., and at 16 h.p.i. PfAP2-P directly regulates these genes by binding to their promoter region or indirectly through 14 other down-stream AP2 transcription factors. Taken together, we conclude that PfAP2-P is an upstream transcriptional regulator that participates in mutually exclusive expression pattern shown by the var family of genes and a critical determinant of parasite’s growth during the IDC.Overall design: Chip was performed on AP2-P parasites at 40 hour post invasion and 16 hour post invasion using rabbit polyclonal anti H3K9me3 (RRID:AB_310620), rabbit polyclonal anti H3K9ac (RRID:AB_310544), rabbit polyclonal anti H3K4me3(RRID:AB_306649) antibodies . There are two biological replicates for each developmental stages. The input  served as the control."	PubMed:37293082	SRS17369877	ChIP-Seq	PATHOGEN GENOMICS, BESE, KING ABDULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY	SRX20030208	GSM7192254	Plasmodium falciparum													42.0	1076204.0	7172.0	54606034.0	33	16593023	2429	597272746	Illumina NovaSeq 6000	PAIRED	ChIP	GENOMIC	GSM7192254	ILLUMINA	SRP433627	2023-08-07	2118	302	6078			0				
SRR24010781	0.746	PRJNA950127	SAMN33976217	Deep Sequencing Air Samples University of Wisconsin-Madison	Deep sequencing environmental air samples.	PMC:10312882,10696062	SRS17174190	WGS	UNIVERSITY OF WISCONSIN-MADISON	SRX19813641	ENV/USA/WI-MSN-AE0000100CA232/2022	air metagenome	-89.4008	43.0722	lat_lon	"{""geo_loc_name"": [-89.38645, 43.07313], ""geo_loc_name_country_calc"": [-77.03196, 38.89036], ""geo_loc_name_sam"": [""-89.38645"", ""43.07313""]}"									32.0	1862175.0	1182.0	67747459.0	32	22768330	672	786474690	PromethION	SINGLE	cDNA	METAGENOMIC	AE0000100CA232	OXFORD_NANOPORE	SRP430053	2023-03-29	1993	746	2393	['Metagenome or environmental']	['2022-05-02']	11	0.85	0.94	0.75	0.86
SRR13657862	0.74	PRJNA700652	SAMN17834866	Multiplex GAM datasets collected with an average of three nuclear profiles each (samples failing QC)	"Technologies for measuring 3D genome topology are increasingly important for studying mechanisms of gene regulation, for genome assembly and for mapping of genome rearrangements. We developed multiplex-GAM, a faster and more affordable version of Genome Architecture Mapping (GAM), a ligation-free technique to map chromatin contacts genome-wide. We applied multiplex-GAM to Mouse ES cells.Overall design: This series contains multiplex-GAM samples containing an average of three nuclear profiles from mouse embryonic stem (mES) cells that failed our QC checks."	PubMed:37336949	SRS8212785	OTHER	GEO	SRX10049550	GSM5069933	Mus musculus													168.0	113061.0	1774.0	10268109.0	59	2336802	587	125560984	NextSeq 500	SINGLE	other	GENOMIC		ILLUMINA	SRP305344	2022-06-14	199	70	490			0				
SRR26638134	0.728	PRJNA1033037	SAMN37973242	hospital wastewater Raw sequence reads	Perform viral metagenomic sequencing on hospital wastewater to explore the diversity of viruses in hospital sewage.		SRS19388198	WGS	CHINESE CENTER FOR DISEASE CONTROL AND PREVENTION	SRX22338538	1-HW6-Oct11-virus	hospital metagenome	105.0	35.0	lat_lon	"{""geo_loc_name_sam"": [116.38765, 39.90657], ""geo_loc_name_country_calc"": [116.38765, 39.90657], ""geo_loc_name"": [""116.38765"", ""39.90657""]}"									173.0	2288722.0	10980.0	198784237.0	48	16191247	4177	801346817	Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	1-HW6-Oct11-virus	ILLUMINA	SRP469819	2023-11-02	3569	294	10721	['Metagenome or environmental']	['2022-10-11']	3	0.73	0.79	0.67	0.73
SRR1754442	0.724	PRJNA272507	SAMN03282901	Genome Wide Characterization of Genome Organization in Mouse ES cells	"The three-dimensional folding of genomes in the eukaryotic nucleus can influence the expression of genes. We used a new method to determine interactions between different chromatin regions genome-wide. Using a simple statistical model, we determine the subset of those interactions which represent stable contacts. We find an enrichment in contacts between active genes, between Polycomb-repressed genes, between enhancer elements and between enhancers and active genes.Overall design: We used a new method to detect interactions from 490 46C Mouse ES cell derived samples"	PubMed:28273065	SRS816560	OTHER	GEO	SRX839812	GSM1582168	Mus musculus													172.0	3782.0	1109.0	415548.0	60	277045	547	14430678	Illumina HiSeq 2000	SINGLE	other	GENOMIC		ILLUMINA	SRP052060	2017-03-09	49	69	66			0				
SRR896107	0.709	PRJNA208073	SAMN02199191	POLR3G and POLR3GL-RNA polymerase III target genes	"Purpose:  Characterization of the target genes of two versions of the Polymerase III (pol III), one containing POLR3G subunit or POLR3GL subunit, in different tissues.Methods: We performed ChIP_seq of POLR3D and the two variants subunits, POLR3G and POLR3GL in Human IMR90 cells, Mouse liver and Mouse Hepatocarcinoma Hepa 1-6 cells in order to locate and analyse total pol III, POLR3G and POLR3GL-containing pol III in various tissues.Results: We show that POLR3G- as well as POLR3GL-containing pol III are present in cultured cell lines and in normal mouse liver, although the relative amounts of the two forms vary, with the POLR3G-containing pol III relatively more abundant in dividing cells. Both forms of pol III occupy the same target genes, in very constant proportions within one cell line, suggesting that the two forms of pol III have similar function with regard to specificity for target genes.Conclusions: POLR3G and POLR3GL occupy the same target genes, but they are differentially expressed under different conditions and in different cell types.Overall design: Pol III target genes in human IMR cells, Mouse liver, and Mouse Hepatocarcinoma cells were identified by chromatin Immuno-precipitation followed by deep sequencing using Illumina HiSeq. For Human IMR90 cells, we used antibodies against POLR3D, POLR3G, POLR3GL and BDP1. For Mouse data, we targeted POLR3D, POLR3G and POLR3GL and did ChIP_seq replicates. We also sequenced the corresponding inputs (crosslinked DNA of IMR90 cells, Mouse liver, and Mouse Hepatocarcinoma cells). This represents a total of 20 samples."	PubMed:24107381	SRS441407	ChIP-Seq	GEO	SRX301445	GSM1160643	Homo sapiens													34.0	706723.0	1717.0	28174953.0	59	18529090	307	939989184	Illumina Genome Analyzer II	SINGLE	ChIP	GENOMIC		ILLUMINA	SRP025425	2015-07-22	2812	75	4747			0				
ERR3173144	0.699	PRJEB31375	SAMEA5366993	Population_genomics_of_praziquantel_response	Whole-genome shotgun resequencing of individual Schistosoma mansoni miracidia isolated from stool of children pre- and post-praziquantel treatment in Uganda. This data is part of a pre-publication release. For information on the proper use of pre-publication data shared by the Wellcome Trust Sanger Institute (including details of any publication moratoria), please see http://www.sanger.ac.uk/datasharing/		ERS3173598	WGS	WELLCOME SANGER INSTITUTE	ERX3201078	SAMEA5366993	Schistosoma mansoni	-81.04537	33.99882	INSDC center name										151.0	2865034.0	20956.0	400052551.0	61	17977883	2428	1040160187	HiSeq X Ten	PAIRED	RANDOM	GENOMIC	DN457697K:F1	ILLUMINA	ERP113930	2019-02-26	4303	302	15480			2	0.68	0.7	0.67	0.68
SRR1754482	0.695	PRJNA272507	SAMN03282899	Genome Wide Characterization of Genome Organization in Mouse ES cells	"The three-dimensional folding of genomes in the eukaryotic nucleus can influence the expression of genes. We used a new method to determine interactions between different chromatin regions genome-wide. Using a simple statistical model, we determine the subset of those interactions which represent stable contacts. We find an enrichment in contacts between active genes, between Polycomb-repressed genes, between enhancer elements and between enhancers and active genes.Overall design: We used a new method to detect interactions from 490 46C Mouse ES cell derived samples"	PubMed:28273065	SRS816601	OTHER	GEO	SRX839852	GSM1582208	Mus musculus													258.0	14209.0	1434.0	2394069.0	61	171561	999	9847741	Illumina HiSeq 2000	SINGLE	other	GENOMIC		ILLUMINA	SRP052060	2017-03-09	69	69	93			0				
SRR8920154	0.695	PRJNA531288	SAMN11373788	Cellular classification and gene expression network of sinoatrial node	Cellular and Molecular Landscape of Mammalian Sinoatrial Node Revealed by Single-cell RNA Sequencing. NOTICE: If anyone seeks permission of access to private data for use or publication, please contact the corresponding author.	PMC:10764621	SRS4640517	RNA-Seq	TONGJI UNIVERSITY	SRX5701325	MSAN2-MS119	Mus musculus													185.0	216439.0	4016.0	17191003.0	36	2786629	1149	116765982	HiSeq X Ten	PAIRED	Oligo-dT	TRANSCRIPTOMIC	MSAN2-MS119_TKR181101250-23_HTHC5CCXY_L5	ILLUMINA	SRP192665	2019-10-11	665	300	1531	['Model organism or animal']		0				
